pi_number , temperature in celcius, humidity percentage, date time
1,19.399999618530273,59.5,Tue Aug 11 16:55:55 2015
1,19.399999618530273,59.5,Tue Aug 11 16:56:00 2015
1,19.399999618530273,59.5,Tue Aug 11 16:56:06 2015
1,19.399999618530273,59.5,Tue Aug 11 16:56:12 2015
1,19.399999618530273,59.5,Tue Aug 11 16:56:17 2015
1,19.399999618530273,59.400001525878906,Tue Aug 11 16:56:28 2015
1,19.399999618530273,59.400001525878906,Tue Aug 11 16:56:34 2015
1,19.399999618530273,59.400001525878906,Tue Aug 11 16:56:39 2015
1,19.399999618530273,59.400001525878906,Tue Aug 11 16:56:45 2015
1,19.399999618530273,59.400001525878906,Tue Aug 11 16:56:51 2015
1,19.399999618530273,59.400001525878906,Tue Aug 11 16:56:56 2015
1,19.399999618530273,59.5,Tue Aug 11 16:57:02 2015
1,19.399999618530273,59.400001525878906,Tue Aug 11 16:57:10 2015
1,19.399999618530273,59.400001525878906,Tue Aug 11 16:57:16 2015
1,19.399999618530273,59.400001525878906,Tue Aug 11 16:57:21 2015
1,19.399999618530273,59.400001525878906,Tue Aug 11 16:57:27 2015
1,19.399999618530273,59.400001525878906,Tue Aug 11 16:57:35 2015
1,19.399999618530273,59.400001525878906,Tue Aug 11 16:57:46 2015
1,19.399999618530273,59.400001525878906,Tue Aug 11 16:58:02 2015
1,19.399999618530273,59.5,Tue Aug 11 16:58:20 2015
1,19.399999618530273,59.5,Tue Aug 11 16:58:28 2015
1,19.399999618530273,59.599998474121094,Tue Aug 11 16:58:34 2015
1,19.399999618530273,59.599998474121094,Tue Aug 11 16:58:39 2015
1,19.399999618530273,59.599998474121094,Tue Aug 11 16:58:45 2015
1,19.399999618530273,59.599998474121094,Tue Aug 11 16:58:51 2015
1,19.399999618530273,59.599998474121094,Tue Aug 11 16:59:04 2015
1,19.399999618530273,59.599998474121094,Tue Aug 11 16:59:09 2015
1,19.399999618530273,59.599998474121094,Tue Aug 11 16:59:15 2015
1,19.399999618530273,59.599998474121094,Tue Aug 11 16:59:21 2015
1,19.399999618530273,59.599998474121094,Tue Aug 11 16:59:29 2015
1,19.399999618530273,59.599998474121094,Tue Aug 11 16:59:35 2015
1,19.399999618530273,59.599998474121094,Tue Aug 11 16:59:40 2015
1,19.399999618530273,59.599998474121094,Tue Aug 11 16:59:46 2015
1,19.0,59.400001525878906,Tue Aug 11 22:37:32 2015
1,19.0,59.400001525878906,Tue Aug 11 22:37:38 2015
1,19.0,59.5,Tue Aug 11 22:37:43 2015
1,19.0,59.5,Tue Aug 11 22:37:54 2015
1,19.0,59.599998474121094,Tue Aug 11 22:38:12 2015
1,19.0,59.599998474121094,Tue Aug 11 22:38:18 2015
1,19.0,59.70000076293945,Tue Aug 11 22:38:26 2015
1,19.0,59.70000076293945,Tue Aug 11 22:38:32 2015
1,19.0,59.70000076293945,Tue Aug 11 22:38:40 2015
1,19.0,59.70000076293945,Tue Aug 11 22:38:45 2015
1,19.0,59.599998474121094,Tue Aug 11 22:39:01 2015
1,19.0,59.599998474121094,Tue Aug 11 22:39:06 2015
1,19.0,59.599998474121094,Tue Aug 11 22:39:12 2015
1,18.899999618530273,59.599998474121094,Tue Aug 11 22:39:18 2015
1,18.899999618530273,59.599998474121094,Tue Aug 11 22:39:23 2015
1,18.899999618530273,59.599998474121094,Tue Aug 11 22:39:34 2015
1,18.899999618530273,59.599998474121094,Tue Aug 11 22:39:42 2015
1,18.899999618530273,59.70000076293945,Tue Aug 11 22:39:55 2015
1,18.899999618530273,59.70000076293945,Tue Aug 11 22:40:01 2015
1,18.899999618530273,59.79999923706055,Tue Aug 11 22:40:06 2015
1,18.899999618530273,59.79999923706055,Tue Aug 11 22:40:12 2015
1,18.899999618530273,59.79999923706055,Tue Aug 11 22:40:17 2015
1,18.899999618530273,59.79999923706055,Tue Aug 11 22:40:23 2015
1,18.899999618530273,59.79999923706055,Tue Aug 11 22:40:28 2015
1,18.899999618530273,59.900001525878906,Tue Aug 11 22:40:34 2015
1,18.899999618530273,59.900001525878906,Tue Aug 11 22:40:39 2015
1,18.799999237060547,59.79999923706055,Tue Aug 11 22:40:48 2015
1,18.899999618530273,60.0,Tue Aug 11 22:40:53 2015
1,18.799999237060547,59.900001525878906,Tue Aug 11 22:41:06 2015
1,18.799999237060547,59.900001525878906,Tue Aug 11 22:41:12 2015
1,18.799999237060547,59.900001525878906,Tue Aug 11 22:41:20 2015
1,18.799999237060547,59.900001525878906,Tue Aug 11 22:41:25 2015
1,18.799999237060547,60.0,Tue Aug 11 22:41:34 2015
1,18.799999237060547,60.0,Tue Aug 11 22:41:39 2015
1,18.799999237060547,60.0,Tue Aug 11 22:41:45 2015
1,18.799999237060547,60.0,Tue Aug 11 22:41:50 2015
1,18.799999237060547,60.0,Tue Aug 11 22:41:58 2015
1,18.799999237060547,60.0,Tue Aug 11 22:42:04 2015
1,18.799999237060547,60.099998474121094,Tue Aug 11 22:42:09 2015
1,18.799999237060547,60.099998474121094,Tue Aug 11 22:42:18 2015
1,18.799999237060547,60.099998474121094,Tue Aug 11 22:42:23 2015
1,18.799999237060547,60.099998474121094,Tue Aug 11 22:42:29 2015
1,18.799999237060547,60.099998474121094,Tue Aug 11 22:42:37 2015
1,18.799999237060547,60.099998474121094,Tue Aug 11 22:42:42 2015
1,18.799999237060547,60.099998474121094,Tue Aug 11 22:42:48 2015
1,18.799999237060547,60.099998474121094,Tue Aug 11 22:42:56 2015
1,18.799999237060547,60.099998474121094,Tue Aug 11 22:43:04 2015
1,18.700000762939453,60.099998474121094,Tue Aug 11 22:43:10 2015
1,18.799999237060547,60.20000076293945,Tue Aug 11 22:43:18 2015
1,18.799999237060547,60.20000076293945,Tue Aug 11 22:43:23 2015
1,18.700000762939453,60.20000076293945,Tue Aug 11 22:43:29 2015
1,18.799999237060547,60.20000076293945,Tue Aug 11 22:43:34 2015
1,18.799999237060547,60.20000076293945,Tue Aug 11 22:43:40 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:43:48 2015
1,18.700000762939453,60.20000076293945,Tue Aug 11 22:43:54 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:43:59 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:44:05 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:44:15 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:44:21 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:44:29 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:44:40 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:44:45 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:44:51 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:44:59 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:45:04 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:45:10 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:45:15 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:45:21 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:45:27 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:45:32 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:45:40 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:45:46 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:45:54 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:46:02 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:46:08 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:46:13 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:46:19 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:46:24 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:46:35 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:46:43 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:46:48 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:46:59 2015
1,18.799999237060547,60.5,Tue Aug 11 22:47:07 2015
1,18.700000762939453,60.5,Tue Aug 11 22:47:13 2015
1,18.700000762939453,60.5,Tue Aug 11 22:47:18 2015
1,18.700000762939453,60.5,Tue Aug 11 22:47:24 2015
1,18.700000762939453,60.5,Tue Aug 11 22:47:34 2015
1,18.700000762939453,60.5,Tue Aug 11 22:47:40 2015
1,18.700000762939453,60.5,Tue Aug 11 22:47:46 2015
1,18.700000762939453,60.5,Tue Aug 11 22:47:51 2015
1,18.700000762939453,60.5,Tue Aug 11 22:47:57 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 22:48:02 2015
1,18.700000762939453,60.5,Tue Aug 11 22:48:08 2015
1,18.700000762939453,60.5,Tue Aug 11 22:48:21 2015
1,18.700000762939453,60.5,Tue Aug 11 22:48:29 2015
1,18.700000762939453,60.5,Tue Aug 11 22:48:35 2015
1,18.700000762939453,60.5,Tue Aug 11 22:48:45 2015
1,18.700000762939453,60.5,Tue Aug 11 22:48:51 2015
1,18.700000762939453,60.5,Tue Aug 11 22:48:56 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:49:02 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:49:07 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:49:13 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:49:19 2015
1,18.700000762939453,60.5,Tue Aug 11 22:49:24 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:49:32 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:49:40 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:49:46 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 22:49:51 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:49:57 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:50:03 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:50:08 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:50:14 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:50:19 2015
1,18.700000762939453,60.5,Tue Aug 11 22:50:25 2015
1,18.700000762939453,60.5,Tue Aug 11 22:50:33 2015
1,18.700000762939453,60.5,Tue Aug 11 22:50:41 2015
1,18.700000762939453,60.5,Tue Aug 11 22:50:47 2015
1,18.700000762939453,60.5,Tue Aug 11 22:50:52 2015
1,18.700000762939453,60.5,Tue Aug 11 22:50:58 2015
1,18.700000762939453,60.5,Tue Aug 11 22:51:03 2015
1,18.700000762939453,60.5,Tue Aug 11 22:51:11 2015
1,18.700000762939453,60.5,Tue Aug 11 22:51:24 2015
1,18.700000762939453,60.5,Tue Aug 11 22:51:33 2015
1,18.700000762939453,60.5,Tue Aug 11 22:51:41 2015
1,18.700000762939453,60.5,Tue Aug 11 22:51:46 2015
1,18.700000762939453,60.5,Tue Aug 11 22:51:54 2015
1,18.700000762939453,60.5,Tue Aug 11 22:52:02 2015
1,18.700000762939453,60.5,Tue Aug 11 22:52:08 2015
1,18.700000762939453,60.5,Tue Aug 11 22:52:19 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 22:52:27 2015
1,18.700000762939453,60.5,Tue Aug 11 22:52:32 2015
1,18.700000762939453,60.5,Tue Aug 11 22:52:38 2015
1,18.700000762939453,60.5,Tue Aug 11 22:52:43 2015
1,18.700000762939453,60.5,Tue Aug 11 22:52:51 2015
1,18.700000762939453,60.5,Tue Aug 11 22:52:57 2015
1,18.700000762939453,60.5,Tue Aug 11 22:53:08 2015
1,18.700000762939453,60.5,Tue Aug 11 22:53:18 2015
1,17.100000381469727,60.5,Tue Aug 11 22:53:24 2015
1,18.700000762939453,60.5,Tue Aug 11 22:53:29 2015
1,18.700000762939453,60.5,Tue Aug 11 22:53:35 2015
1,18.700000762939453,60.5,Tue Aug 11 22:53:43 2015
1,18.700000762939453,60.5,Tue Aug 11 22:53:49 2015
1,18.700000762939453,60.5,Tue Aug 11 22:53:54 2015
1,18.700000762939453,60.5,Tue Aug 11 22:54:00 2015
1,18.700000762939453,60.5,Tue Aug 11 22:54:05 2015
1,18.700000762939453,60.5,Tue Aug 11 22:54:13 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 22:54:19 2015
1,18.700000762939453,60.5,Tue Aug 11 22:54:24 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 22:54:32 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 22:54:38 2015
1,18.700000762939453,60.5,Tue Aug 11 22:54:44 2015
1,18.700000762939453,60.5,Tue Aug 11 22:54:49 2015
1,18.700000762939453,60.5,Tue Aug 11 22:54:55 2015
1,18.700000762939453,60.5,Tue Aug 11 22:55:05 2015
1,18.700000762939453,60.5,Tue Aug 11 22:55:11 2015
1,18.700000762939453,60.5,Tue Aug 11 22:55:19 2015
1,18.700000762939453,60.5,Tue Aug 11 22:55:25 2015
1,18.700000762939453,60.5,Tue Aug 11 22:55:30 2015
1,18.700000762939453,60.5,Tue Aug 11 22:55:36 2015
1,18.700000762939453,60.5,Tue Aug 11 22:55:41 2015
1,18.700000762939453,60.5,Tue Aug 11 22:55:47 2015
1,18.700000762939453,60.5,Tue Aug 11 22:55:52 2015
1,18.700000762939453,60.5,Tue Aug 11 22:55:58 2015
1,18.700000762939453,60.5,Tue Aug 11 22:56:03 2015
1,18.700000762939453,60.5,Tue Aug 11 22:56:09 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:56:20 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:56:25 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:56:31 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:56:36 2015
1,18.600000381469727,60.20000076293945,Tue Aug 11 22:56:49 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:57:03 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:57:08 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:57:14 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:57:19 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:57:25 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:57:38 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:57:54 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:58:02 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:58:12 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:58:18 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:58:23 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:58:29 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:58:37 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:58:50 2015
1,18.600000381469727,60.20000076293945,Tue Aug 11 22:58:56 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:59:01 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:59:07 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:59:25 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 22:59:31 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:59:36 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:59:42 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:59:47 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 22:59:53 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 23:00:04 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 23:00:09 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 23:00:15 2015
1,18.700000762939453,60.20000076293945,Tue Aug 11 23:00:20 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 23:00:26 2015
1,18.700000762939453,60.20000076293945,Tue Aug 11 23:00:31 2015
1,18.700000762939453,60.20000076293945,Tue Aug 11 23:00:37 2015
1,18.700000762939453,60.20000076293945,Tue Aug 11 23:00:43 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 23:00:51 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 23:00:56 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:01:04 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:01:10 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:01:15 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:01:21 2015
1,18.700000762939453,60.5,Tue Aug 11 23:01:32 2015
1,18.600000381469727,60.29999923706055,Tue Aug 11 23:01:37 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:01:43 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:01:48 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:01:56 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:02:02 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:02:07 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:02:13 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:02:21 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:02:27 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:02:32 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:02:40 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:02:46 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:02:54 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:02:59 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:03:08 2015
1,18.600000381469727,60.29999923706055,Tue Aug 11 23:03:13 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:03:19 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:03:27 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 23:03:35 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 23:03:45 2015
1,18.700000762939453,60.20000076293945,Tue Aug 11 23:03:59 2015
1,18.700000762939453,60.20000076293945,Tue Aug 11 23:04:04 2015
1,18.700000762939453,60.20000076293945,Tue Aug 11 23:04:10 2015
1,18.700000762939453,60.20000076293945,Tue Aug 11 23:04:18 2015
1,18.700000762939453,60.20000076293945,Tue Aug 11 23:04:26 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 23:04:34 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 23:04:42 2015
1,18.600000381469727,60.20000076293945,Tue Aug 11 23:04:48 2015
1,18.600000381469727,60.29999923706055,Tue Aug 11 23:05:01 2015
1,18.600000381469727,60.29999923706055,Tue Aug 11 23:05:11 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:05:19 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:05:25 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:05:33 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:05:41 2015
1,18.700000762939453,60.400001525878906,Tue Aug 11 23:05:47 2015
1,18.700000762939453,60.5,Tue Aug 11 23:05:52 2015
1,18.700000762939453,60.5,Tue Aug 11 23:05:58 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:06:06 2015
1,18.700000762939453,60.5,Tue Aug 11 23:06:14 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:06:20 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:06:25 2015
1,18.700000762939453,60.5,Tue Aug 11 23:06:31 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:06:46 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:06:52 2015
1,18.600000381469727,60.400001525878906,Tue Aug 11 23:06:58 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:07:16 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:07:21 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:07:29 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:07:40 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:07:48 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:07:54 2015
1,18.600000381469727,60.5,Tue Aug 11 23:08:04 2015
1,18.600000381469727,60.599998474121094,Tue Aug 11 23:08:10 2015
1,18.600000381469727,60.5,Tue Aug 11 23:08:15 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:08:26 2015
1,18.600000381469727,60.5,Tue Aug 11 23:08:32 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:08:37 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:08:43 2015
1,18.600000381469727,60.5,Tue Aug 11 23:08:48 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:08:54 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:08:59 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:09:05 2015
1,18.600000381469727,60.599998474121094,Tue Aug 11 23:09:11 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:09:16 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:09:22 2015
1,18.600000381469727,60.599998474121094,Tue Aug 11 23:09:30 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:09:35 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:09:41 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:09:51 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:10:00 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:10:05 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:10:11 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:10:16 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:10:24 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:10:30 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:10:40 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:11:01 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:11:07 2015
1,18.600000381469727,60.5,Tue Aug 11 23:11:20 2015
1,18.600000381469727,60.5,Tue Aug 11 23:11:25 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:11:31 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:11:37 2015
1,18.600000381469727,60.5,Tue Aug 11 23:11:50 2015
1,18.700000762939453,60.599998474121094,Tue Aug 11 23:11:58 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:12:06 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:12:11 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:12:17 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:12:23 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:12:28 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:12:34 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:12:39 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:12:45 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:12:53 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:12:58 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:13:04 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:13:10 2015
1,18.600000381469727,60.5,Tue Aug 11 23:13:28 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:13:33 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:13:39 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:13:44 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:13:50 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:13:58 2015
1,18.600000381469727,60.599998474121094,Tue Aug 11 23:14:04 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:14:14 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:14:25 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:14:33 2015
1,18.600000381469727,60.599998474121094,Tue Aug 11 23:14:39 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:14:47 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:14:52 2015
1,18.700000762939453,60.29999923706055,Tue Aug 11 23:14:58 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:15:03 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:15:19 2015
1,18.600000381469727,60.5,Tue Aug 11 23:15:25 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:15:30 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:15:36 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:15:41 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:15:47 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:15:57 2015
1,18.600000381469727,60.599998474121094,Tue Aug 11 23:16:08 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:16:14 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:16:19 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:16:25 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:16:43 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:16:48 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:16:54 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:17:00 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:17:10 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:17:23 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:17:29 2015
1,18.700000762939453,60.70000076293945,Tue Aug 11 23:17:34 2015
1,18.700000762939453,60.79999923706055,Tue Aug 11 23:17:40 2015
